county,office,district,party,candidate,votes
Coventry,Non-Partisan Town Council Coventry District 3,,,Total,2517
Coventry,Non-Partisan Town Council Coventry District 3,,NON,Kerry L. McGee,2431
Coventry,Non-Partisan Town Council Coventry District 3,,NON,WRITE-IN,86
Coventry,Non-Partisan Town Council Coventry District 5,,,Total,3605
Coventry,Non-Partisan Town Council Coventry District 5,,NON,Debra L. Bacon,2040
Coventry,Non-Partisan Town Council Coventry District 5,,NON,Michael E. Madonna,1548
Coventry,Non-Partisan Town Council Coventry District 5,,NON,WRITE-IN,17
Coventry,Non-Partisan School Committee Coventry District 1,,,Total,3288
Coventry,Non-Partisan School Committee Coventry District 1,,NON,Ann M. Dickson,1846
Coventry,Non-Partisan School Committee Coventry District 1,,NON,Dorothy A. Jackvony,1421
Coventry,Non-Partisan School Committee Coventry District 1,,NON,WRITE-IN,21
Coventry,Non-Partisan School Committee Coventry District 4,,,Total,2541
Coventry,Non-Partisan School Committee Coventry District 4,,NON,David P. Florio,2494
Coventry,Non-Partisan School Committee Coventry District 4,,NON,WRITE-IN,47
Coventry,1. STATE CONSTITUTIONAL APPROVAL,,,Total,16849
Coventry,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,9319
Coventry,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,7530
Coventry,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,16282
Coventry,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,12001
Coventry,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,4281
Coventry,"3. VETERANS HOME BONDS - $27,000,000",,,Total,16808
Coventry,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,13711
Coventry,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,3097
Coventry,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,16507
Coventry,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,8465
Coventry,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,8042
Coventry,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,16272
Coventry,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,9611
Coventry,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,6661
Coventry,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,16390
Coventry,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,9677
Coventry,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,6713
Coventry,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,16259
Coventry,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,8773
Coventry,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,7486
Coventry,8. REHABILITATION OF HUMAN SERVICES BUILDING,,,Total,16575
Coventry,8. REHABILITATION OF HUMAN SERVICES BUILDING,,NON,Approve,10067
Coventry,8. REHABILITATION OF HUMAN SERVICES BUILDING,,NON,Reject,6508
Coventry,9.  RECALL,,,Total,16143
Coventry,9.  RECALL,,NON,Approve,9615
Coventry,9.  RECALL,,NON,Reject,6528
Coventry,10. ORDINANCES,,,Total,16115
Coventry,10. ORDINANCES,,NON,Approve,10724
Coventry,10. ORDINANCES,,NON,Reject,5391
Coventry,11. FORFEITURE OF OFFICE,,,Total,16498
Coventry,11. FORFEITURE OF OFFICE,,NON,Approve,13971
Coventry,11. FORFEITURE OF OFFICE,,NON,Reject,2527
Coventry,12. WRITTEN OPINIONS OF SOLICITOR,,,Total,16313
Coventry,12. WRITTEN OPINIONS OF SOLICITOR,,NON,Approve,13295
Coventry,12. WRITTEN OPINIONS OF SOLICITOR,,NON,Reject,3018
Coventry,13. CAPITAL IMPROVEMENT PROJECTS,,,Total,16218
Coventry,13. CAPITAL IMPROVEMENT PROJECTS,,NON,Approve,10315
Coventry,13. CAPITAL IMPROVEMENT PROJECTS,,NON,Reject,5903
Coventry,14. PERSONNEL BOARD,,,Total,16146
Coventry,14. PERSONNEL BOARD,,NON,Approve,11505
Coventry,14. PERSONNEL BOARD,,NON,Reject,4641
Cranston,President,,,Total,36796
Cranston,President,,DEM,Hillary Clinton,18763
Cranston,President,,REP,Donald J. Trump,15934
Cranston,President,,Lib,Gary Johnson,922
Cranston,President,,NON,WRITE-IN,678
Cranston,President,,Grn,Jill Stein,445
Cranston,President,,AMD,Rocky De La Fuente,54
Cranston,U.S. House,2,,Total,34603
Cranston,U.S. House,2,DEM,James R. Langevin,21232
Cranston,U.S. House,2,REP,Rhue R. Reis,10331
Cranston,U.S. House,2,Ind,Salvatore G. Caiozzo,1481
Cranston,U.S. House,2,Ind,Jeffrey C. Johnson,1460
Cranston,U.S. House,2,NON,WRITE-IN,99
Cranston,State Senate,26,,Total,9278
Cranston,State Senate,26,DEM,Frank S. Lombardi,8905
Cranston,State Senate,26,NON,WRITE-IN,373
Cranston,State Senate,27,,Total,12420
Cranston,State Senate,27,DEM,Hanna M. Gallo,6885
Cranston,State Senate,27,REP,Jonathan J. Keith,5508
Cranston,State Senate,27,NON,WRITE-IN,27
Cranston,State Senate,28,,Total,8602
Cranston,State Senate,28,DEM,Joshua Miller,8266
Cranston,State Senate,28,NON,WRITE-IN,336
Cranston,State House,14,,Total,2994
Cranston,State House,14,DEM,Charlene Lima,2900
Cranston,State House,14,NON,WRITE-IN,94
Cranston,State House,15,,Total,7348
Cranston,State House,15,DEM,Nicholas A. Mattiello,3611
Cranston,State House,15,REP,Steven Frias,3526
Cranston,State House,15,Ind,Patrick E. Vallier,202
Cranston,State House,15,NON,WRITE-IN,9
Cranston,State House,16,,Total,6798
Cranston,State House,16,REP,Robert B. Lancia,3425
Cranston,State House,16,DEM,Christopher T. Millea,3355
Cranston,State House,16,NON,WRITE-IN,18
Cranston,State House,17,,Total,4810
Cranston,State House,17,DEM,Robert B. Jacquard,4619
Cranston,State House,17,NON,WRITE-IN,191
Cranston,State House,18,,Total,4706
Cranston,State House,18,DEM,Arthur Handy,4514
Cranston,State House,18,NON,WRITE-IN,192
Cranston,State House,19,,Total,724
Cranston,State House,19,DEM,Joseph McNamara,463
Cranston,State House,19,Ind,David D. Mastriano,258
Cranston,State House,19,NON,WRITE-IN,3
Cranston,State House,20,,Total,11
Cranston,State House,20,DEM,David A. Bennett,7
Cranston,State House,20,Ind,Daniel Elliott,4
Cranston,State House,20,NON,WRITE-IN,0
Cranston,State House,41,,Total,2165
Cranston,State House,41,REP,Robert J. Quattrocchi,1188
Cranston,State House,41,DEM,Michael J. Marcello,972
Cranston,State House,41,NON,WRITE-IN,5
Cranston,State House,42,,Total,1199
Cranston,State House,42,DEM,Stephen R. Ucci,1159
Cranston,State House,42,NON,WRITE-IN,40
Cranston,Mayor City Of Cranston,,,Total,35845
Cranston,Mayor City Of Cranston,,REP,Allan W. Fung,24432
Cranston,Mayor City Of Cranston,,DEM,Michael J. Sepe,11320
Cranston,Mayor City Of Cranston,,NON,WRITE-IN,93
Cranston,Council - City Wide City Of Cranston,,,Total,79639
Cranston,Council - City Wide City Of Cranston,,REP,Michael J. Farina,16119
Cranston,Council - City Wide City Of Cranston,,DEM,"John E. Lanni, Jr.",14435
Cranston,Council - City Wide City Of Cranston,,REP,Kenneth J. Hopkins,13548
Cranston,Council - City Wide City Of Cranston,,DEM,Kate A. Aubin,12634
Cranston,Council - City Wide City Of Cranston,,DEM,Lammis J. Vargas,12032
Cranston,Council - City Wide City Of Cranston,,REP,"Louis P. Petrucci, Jr.",10725
Cranston,Council - City Wide City Of Cranston,,NON,WRITE-IN,146
Cranston,Council Cranston Ward 1,,,Total,5769
Cranston,Council Cranston Ward 1,,DEM,Steven A. Stycos,4253
Cranston,Council Cranston Ward 1,,REP,Stephen B. Gillissie,1497
Cranston,Council Cranston Ward 1,,NON,WRITE-IN,19
Cranston,Council Cranston Ward 2,,,Total,5323
Cranston,Council Cranston Ward 2,,DEM,Paul J. McAuley,2863
Cranston,Council Cranston Ward 2,,REP,"Donald Botts, Jr.",2447
Cranston,Council Cranston Ward 2,,NON,WRITE-IN,13
Cranston,Council Cranston Ward 3,,,Total,3994
Cranston,Council Cranston Ward 3,,DEM,Paul H. Archetto,2763
Cranston,Council Cranston Ward 3,,REP,Johnrita W. Bina,1214
Cranston,Council Cranston Ward 3,,NON,WRITE-IN,17
Cranston,Council Cranston Ward 4,,,Total,7193
Cranston,Council Cranston Ward 4,,REP,"Trent M. Colford, Sr.",3746
Cranston,Council Cranston Ward 4,,DEM,Mario Aceto,3436
Cranston,Council Cranston Ward 4,,NON,WRITE-IN,11
Cranston,Council Cranston Ward 5,,,Total,6262
Cranston,Council Cranston Ward 5,,REP,Christopher G. Paplauskas,3841
Cranston,Council Cranston Ward 5,,DEM,Stephen W. Ciambrone,2410
Cranston,Council Cranston Ward 5,,NON,WRITE-IN,11
Cranston,Council Cranston Ward 6,,,Total,5388
Cranston,Council Cranston Ward 6,,REP,Michael W. Favicchio,3326
Cranston,Council Cranston Ward 6,,DEM,Sherry E. Ferdinandi,2049
Cranston,Council Cranston Ward 6,,NON,WRITE-IN,13
Cranston,Non-Partisan School Committee - City Wide,,,Total,27723
Cranston,Non-Partisan School Committee - City Wide,,NON,Michael A. Traficante,26924
Cranston,Non-Partisan School Committee - City Wide,,NON,WRITE-IN,799
Cranston,Non-Partisan School Committee Cranston Ward 1,,,Total,4399
Cranston,Non-Partisan School Committee Cranston Ward 1,,NON,Jeffrey K. Gale,4315
Cranston,Non-Partisan School Committee Cranston Ward 1,,NON,WRITE-IN,84
Cranston,Non-Partisan School Committee Cranston Ward 2,,,Total,4194
Cranston,Non-Partisan School Committee Cranston Ward 2,,NON,Stephanie Giangrande Culhane,4113
Cranston,Non-Partisan School Committee Cranston Ward 2,,NON,WRITE-IN,81
Cranston,Non-Partisan School Committee Cranston Ward 3,,,Total,3116
Cranston,Non-Partisan School Committee Cranston Ward 3,,NON,"Domenic F. Fusco, Jr.",3049
Cranston,Non-Partisan School Committee Cranston Ward 3,,NON,WRITE-IN,67
Cranston,Non-Partisan School Committee Cranston Ward 4,,,Total,6415
Cranston,Non-Partisan School Committee Cranston Ward 4,,NON,"Vincent L. Turchetta, Jr.",3414
Cranston,Non-Partisan School Committee Cranston Ward 4,,NON,Amy L. Ricci,2956
Cranston,Non-Partisan School Committee Cranston Ward 4,,NON,WRITE-IN,45
Cranston,Non-Partisan School Committee Cranston Ward 5,,,Total,4951
Cranston,Non-Partisan School Committee Cranston Ward 5,,NON,Janice Ruggieri,4864
Cranston,Non-Partisan School Committee Cranston Ward 5,,NON,WRITE-IN,87
Cranston,Non-Partisan School Committee Cranston Ward 6,,,Total,4383
Cranston,Non-Partisan School Committee Cranston Ward 6,,NON,Daniel R. Wall,4315
Cranston,Non-Partisan School Committee Cranston Ward 6,,NON,WRITE-IN,68
Cranston,1. STATE CONSTITUTIONAL APPROVAL,,,Total,34383
Cranston,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,19505
Cranston,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,14878
Cranston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,33030
Cranston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,25240
Cranston,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,7790
Cranston,"3. VETERANS HOME BONDS - $27,000,000",,,Total,34277
Cranston,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,28636
Cranston,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,5641
Cranston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,33582
Cranston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,20210
Cranston,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,13372
Cranston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,33036
Cranston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,20357
Cranston,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,12679
Cranston,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,33280
Cranston,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,21622
Cranston,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,11658
Cranston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,33391
Cranston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,19376
Cranston,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,14015
Cranston,"8. PUBLIC BUILDINGS $1,000,000 BONDS AND NOTES",,,Total,33539
Cranston,"8. PUBLIC BUILDINGS $1,000,000 BONDS AND NOTES",,NON,Approve,21827
Cranston,"8. PUBLIC BUILDINGS $1,000,000 BONDS AND NOTES",,NON,Reject,11712
Cranston,"9. FIRE AND PUBLIC SAFETY EQUIPMENT $4,000,000 BONDS",,,Total,33966
Cranston,"9. FIRE AND PUBLIC SAFETY EQUIPMENT $4,000,000 BONDS",,NON,Approve,25484
Cranston,"9. FIRE AND PUBLIC SAFETY EQUIPMENT $4,000,000 BONDS",,NON,Reject,8482
Cranston,"10. ROADS, SIDEWALKS, AND DRAINAGE FACILITIES",,,Total,34150
Cranston,"10. ROADS, SIDEWALKS, AND DRAINAGE FACILITIES",,NON,Approve,27533
Cranston,"10. ROADS, SIDEWALKS, AND DRAINAGE FACILITIES",,NON,Reject,6617
Cumberland,President,,,Total,17237
Cumberland,President,,DEM,Hillary Clinton,8655
Cumberland,President,,REP,Donald J. Trump,7444
Cumberland,President,,Lib,Gary Johnson,618
Cumberland,President,,NON,WRITE-IN,317
Cumberland,President,,Grn,Jill Stein,180
Cumberland,President,,AMD,Rocky De La Fuente,23
Cumberland,U.S. House,1,,Total,15834
Cumberland,U.S. House,1,DEM,David N. Cicilline,8612
Cumberland,U.S. House,1,REP,Harold Russell Taub,7176
Cumberland,U.S. House,1,NON,WRITE-IN,46
Cumberland,State Senate,19,,Total,11708
Cumberland,State Senate,19,DEM,Ryan W. Pearson,6462
Cumberland,State Senate,19,REP,Billy J. Charette,5220
Cumberland,State Senate,19,NON,WRITE-IN,26
Cumberland,State Senate,20,,Total,3597
Cumberland,State Senate,20,DEM,Roger A. Picard,3486
Cumberland,State Senate,20,NON,WRITE-IN,111
Cumberland,State House,45,,Total,4540
Cumberland,State House,45,DEM,Mia A. Ackerman,2194
Cumberland,State House,45,Ind,Paul W. Santoro,1592
Cumberland,State House,45,REP,Ronald Rossi,749
Cumberland,State House,45,NON,WRITE-IN,5
Cumberland,State House,51,,Total,239
Cumberland,State House,51,DEM,Robert D. Phillips,225
Cumberland,State House,51,NON,WRITE-IN,14
Cumberland,State House,52,,Total,7656
Cumberland,State House,52,DEM,Alex D. Marszalkowski,4018
Cumberland,State House,52,REP,Lisa M. Cannon,3627
Cumberland,State House,52,NON,WRITE-IN,11
Cumberland,State House,57,,Total,3125
Cumberland,State House,57,DEM,James N. McLaughlin,3018
Cumberland,State House,57,NON,WRITE-IN,107
Cumberland,Mayor Town of Cumberland,,,Total,13614
Cumberland,Mayor Town of Cumberland,,DEM,William S. Murray,12980
Cumberland,Mayor Town of Cumberland,,NON,WRITE-IN,634
Cumberland,Town Council  At-Large Town of Cumberland,,,Total,19941
Cumberland,Town Council  At-Large Town of Cumberland,,DEM,Peter J. Bradley,9915
Cumberland,Town Council  At-Large Town of Cumberland,,DEM,Thomas Kane,9666
Cumberland,Town Council  At-Large Town of Cumberland,,NON,WRITE-IN,360
Cumberland,Town Council Cumberland District 1,,,Total,2331
Cumberland,Town Council Cumberland District 1,,Ind,James K. Metivier,1285
Cumberland,Town Council Cumberland District 1,,DEM,Wayne David Wagner,1031
Cumberland,Town Council Cumberland District 1,,NON,WRITE-IN,15
Cumberland,Town Council Cumberland District 2,,,Total,2582
Cumberland,Town Council Cumberland District 2,,DEM,E. Craig Dwyer,2534
Cumberland,Town Council Cumberland District 2,,NON,WRITE-IN,48
Cumberland,Town Council Cumberland District 3,,,Total,2873
Cumberland,Town Council Cumberland District 3,,Ind,Lisa A. Beaulieu,1712
Cumberland,Town Council Cumberland District 3,,DEM,James E. Scullin,1152
Cumberland,Town Council Cumberland District 3,,NON,WRITE-IN,9
Cumberland,Town Council Cumberland District 4,,,Total,3825
Cumberland,Town Council Cumberland District 4,,REP,Scott R. Schmitt,2232
Cumberland,Town Council Cumberland District 4,,DEM,Robert C. Thibodeau,1588
Cumberland,Town Council Cumberland District 4,,NON,WRITE-IN,5
Cumberland,Town Council Cumberland District 5,,,Total,2274
Cumberland,Town Council Cumberland District 5,,DEM,"Robert G. Shaw, Jr.",2210
Cumberland,Town Council Cumberland District 5,,NON,WRITE-IN,64
Cumberland,Non-Partisan School Committee At-Large,,,Total,21320
Cumberland,Non-Partisan School Committee At-Large,,NON,William J. Dennen,7963
Cumberland,Non-Partisan School Committee At-Large,,NON,Stephen F. Hess,6734
Cumberland,Non-Partisan School Committee At-Large,,NON,Daniel L. Pedro,6417
Cumberland,Non-Partisan School Committee At-Large,,NON,WRITE-IN,206
Cumberland,Non-Partisan School Committee Cumberland District 1,,,Total,1854
Cumberland,Non-Partisan School Committee Cumberland District 1,,NON,Mark Fiorillo,1814
Cumberland,Non-Partisan School Committee Cumberland District 1,,NON,WRITE-IN,40
Cumberland,Non-Partisan School Committee Cumberland District 2,,,Total,2930
Cumberland,Non-Partisan School Committee Cumberland District 2,,NON,Karen A. Freedman,1849
Cumberland,Non-Partisan School Committee Cumberland District 2,,NON,Earl T. Wood,1065
Cumberland,Non-Partisan School Committee Cumberland District 2,,NON,WRITE-IN,16
Cumberland,Non-Partisan School Committee Cumberland District 3,,,Total,2260
Cumberland,Non-Partisan School Committee Cumberland District 3,,NON,Paul DiModica,2234
Cumberland,Non-Partisan School Committee Cumberland District 3,,NON,WRITE-IN,26
Cumberland,Non-Partisan School Committee Cumberland District 4,,,Total,2825
Cumberland,Non-Partisan School Committee Cumberland District 4,,NON,Amy B. Goggin,2797
Cumberland,Non-Partisan School Committee Cumberland District 4,,NON,WRITE-IN,28
Cumberland,Non-Partisan School Committee Cumberland District 5,,,Total,2231
Cumberland,Non-Partisan School Committee Cumberland District 5,,NON,Raymond Salvatore,2199
Cumberland,Non-Partisan School Committee Cumberland District 5,,NON,WRITE-IN,32
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,,Total,22005
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,NON,Paul W. Santoro,6604
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,NON,James E. Scullin,5882
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,NON,Paul Pereira,4876
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,NON,Charles D. Wilk,4495
Cumberland,Non-Partisan Fire Committee At-Large Town of Cumberland,,NON,WRITE-IN,148
Cumberland,Non-Partisan Fire Committee Cumberland District 1,,,Total,1960
Cumberland,Non-Partisan Fire Committee Cumberland District 1,,NON,Robert A. Archambault,1139
Cumberland,Non-Partisan Fire Committee Cumberland District 1,,NON,Richard A. Aubin,794
Cumberland,Non-Partisan Fire Committee Cumberland District 1,,NON,WRITE-IN,27
Cumberland,Non-Partisan Fire Committee Cumberland District 2,,,Total,2830
Cumberland,Non-Partisan Fire Committee Cumberland District 2,,NON,Timothy E. Hogan,1668
Cumberland,Non-Partisan Fire Committee Cumberland District 2,,NON,Bruce Lemois,1145
Cumberland,Non-Partisan Fire Committee Cumberland District 2,,NON,WRITE-IN,17
Cumberland,Non-Partisan Fire Committee Cumberland District 3,,,Total,2442
Cumberland,Non-Partisan Fire Committee Cumberland District 3,,NON,Cynthia M. Ouellette,1289
Cumberland,Non-Partisan Fire Committee Cumberland District 3,,NON,Paul DiModica,593
Cumberland,Non-Partisan Fire Committee Cumberland District 3,,NON,Harry J. MacDonald,543
Cumberland,Non-Partisan Fire Committee Cumberland District 3,,NON,WRITE-IN,17
Cumberland,Non-Partisan Fire Committee Cumberland District 4,,,Total,3060
Cumberland,Non-Partisan Fire Committee Cumberland District 4,,NON,Dana L. Jones,1722
Cumberland,Non-Partisan Fire Committee Cumberland District 4,,NON,Phillip C. Koutsogiane,1324
Cumberland,Non-Partisan Fire Committee Cumberland District 4,,NON,WRITE-IN,14
Cumberland,Non-Partisan Fire Committee Cumberland District 5,,,Total,2231
Cumberland,Non-Partisan Fire Committee Cumberland District 5,,NON,Ronald R. Champagne,2195
Cumberland,Non-Partisan Fire Committee Cumberland District 5,,NON,WRITE-IN,36
Cumberland,1. STATE CONSTITUTIONAL APPROVAL,,,Total,16083
Cumberland,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,9831
Cumberland,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,6252
Cumberland,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,15395
Cumberland,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,12185
Cumberland,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,3210
