county,precinct,office,district,party,candidate,votes
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Jerome L. Missel (Rubio),3
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Margaret B. Rogers (Rubio),4
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Christopher W. Stanley (Rubio),1
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Elliot Caldwell (Uncommitted),26
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Overvotes,0
Washington,North Kingstown 2301,Statewide Delegate,,Republican,Undervotes,2246
Washington,North Kingstown 2302,President,,Democratic,Mark Stewart,1
Washington,North Kingstown 2302,President,,Democratic,Bernie Sanders,535
Washington,North Kingstown 2302,President,,Democratic,Uncommitted,5
Washington,North Kingstown 2302,President,,Democratic,"Roque ""Rocky""  De La Fuente",0
Washington,North Kingstown 2302,President,,Democratic,Hillary Clinton,386
Washington,North Kingstown 2302,President,,Democratic,Overvotes,0
Washington,North Kingstown 2302,President,,Democratic,Undervotes,10
Washington,North Kingstown 2302,Delegate for Sanders,2,Democratic,Jeanine Calkin,456
Washington,North Kingstown 2302,Delegate for Sanders,2,Democratic,Lauren Niedel-Gresh,438
Washington,North Kingstown 2302,Delegate for Sanders,2,Democratic,Todd W. Ellison,427
Washington,North Kingstown 2302,Delegate for Sanders,2,Democratic,Capri C. Catanzaro,425
