updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,absentee_by_mail,election_day,one_stop,provisional
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,DAVIDSON,84,ocd-division/country:us/state:nc/county:davidson/precinct:84,94,,,,,2016,0,45,49,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,64,ocd-division/country:us/state:nc/county:davidson/precinct:64,202,,,,,2016,0,99,103,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,8,ocd-division/country:us/state:nc/county:davidson/precinct:8,527,,,,,2016,0,245,282,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,22,ocd-division/country:us/state:nc/county:davidson/precinct:22,462,,,,,2016,0,263,199,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,42,ocd-division/country:us/state:nc/county:davidson/precinct:42,1350,,,,,2016,0,696,654,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,88,ocd-division/country:us/state:nc/county:davidson/precinct:88,1115,,,,,2016,0,526,589,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,ABSENTEE,ocd-division/country:us/state:nc/county:davidson/precinct:absentee,2594,,,,,2016,2594,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,82,ocd-division/country:us/state:nc/county:davidson/precinct:82,1370,,,,,2016,0,524,846,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,48,ocd-division/country:us/state:nc/county:davidson/precinct:48,1362,,,,,2016,0,687,675,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,68,ocd-division/country:us/state:nc/county:davidson/precinct:68,712,,,,,2016,0,344,368,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,74,ocd-division/country:us/state:nc/county:davidson/precinct:74,2018,,,,,2016,0,896,1122,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,80A,ocd-division/country:us/state:nc/county:davidson/precinct:80a,2681,,,,,2016,0,964,1717,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,44,ocd-division/country:us/state:nc/county:davidson/precinct:44,1930,,,,,2016,0,412,1518,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,32,ocd-division/country:us/state:nc/county:davidson/precinct:32,289,,,,,2016,0,163,126,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,38,ocd-division/country:us/state:nc/county:davidson/precinct:38,114,,,,,2016,0,63,51,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,58,ocd-division/country:us/state:nc/county:davidson/precinct:58,1574,,,,,2016,0,660,914,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,70,ocd-division/country:us/state:nc/county:davidson/precinct:70,1254,,,,,2016,0,602,652,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,16,ocd-division/country:us/state:nc/county:davidson/precinct:16,1633,,,,,2016,0,556,1077,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,20,ocd-division/country:us/state:nc/county:davidson/precinct:20,1485,,,,,2016,0,623,862,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,34,ocd-division/country:us/state:nc/county:davidson/precinct:34,503,,,,,2016,0,247,256,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,14,ocd-division/country:us/state:nc/county:davidson/precinct:14,1075,,,,,2016,0,351,724,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,54,ocd-division/country:us/state:nc/county:davidson/precinct:54,1087,,,,,2016,0,553,534,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,4,ocd-division/country:us/state:nc/county:davidson/precinct:4,2788,,,,,2016,0,446,2342,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,28,ocd-division/country:us/state:nc/county:davidson/precinct:28,1116,,,,,2016,0,488,628,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,62,ocd-division/country:us/state:nc/county:davidson/precinct:62,233,,,,,2016,0,125,108,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,46,ocd-division/country:us/state:nc/county:davidson/precinct:46,1311,,,,,2016,0,316,995,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,76,ocd-division/country:us/state:nc/county:davidson/precinct:76,1734,,,,,2016,0,802,932,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,84,ocd-division/country:us/state:nc/county:davidson/precinct:84,2358,,,,,2016,0,577,1781,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,52,ocd-division/country:us/state:nc/county:davidson/precinct:52,2323,,,,,2016,0,732,1591,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,36,ocd-division/country:us/state:nc/county:davidson/precinct:36,283,,,,,2016,0,160,123,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,12,ocd-division/country:us/state:nc/county:davidson/precinct:12,436,,,,,2016,0,216,220,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,86A,ocd-division/country:us/state:nc/county:davidson/precinct:86a,1297,,,,,2016,0,660,637,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,72,ocd-division/country:us/state:nc/county:davidson/precinct:72,1469,,,,,2016,0,717,752,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,78,ocd-division/country:us/state:nc/county:davidson/precinct:78,1712,,,,,2016,0,913,799,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,18,ocd-division/country:us/state:nc/county:davidson/precinct:18,1092,,,,,2016,0,462,630,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,30,ocd-division/country:us/state:nc/county:davidson/precinct:30,200,,,,,2016,0,90,110,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,50,ocd-division/country:us/state:nc/county:davidson/precinct:50,1897,,,,,2016,0,498,1399,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,56,ocd-division/country:us/state:nc/county:davidson/precinct:56,737,,,,,2016,0,348,389,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,60,ocd-division/country:us/state:nc/county:davidson/precinct:60,1679,,,,,2016,0,753,926,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,26,ocd-division/country:us/state:nc/county:davidson/precinct:26,482,,,,,2016,0,251,231,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,10,ocd-division/country:us/state:nc/county:davidson/precinct:10,1202,,,,,2016,0,545,657,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,6,ocd-division/country:us/state:nc/county:davidson/precinct:6,1447,,,,,2016,0,741,706,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,40,ocd-division/country:us/state:nc/county:davidson/precinct:40,625,,,,,2016,0,339,286,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,24,ocd-division/country:us/state:nc/county:davidson/precinct:24,626,,,,,2016,0,249,377,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,DAVIDSON,66,ocd-division/country:us/state:nc/county:davidson/precinct:66,547,,,,,2016,0,247,300,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,3,ocd-division/country:us/state:nc/county:craven/precinct:3,700,,,,,2016,49,128,522,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,13,ocd-division/country:us/state:nc/county:craven/precinct:13,91,,,,,2016,0,26,65,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,10,ocd-division/country:us/state:nc/county:craven/precinct:10,200,,,,,2016,5,73,122,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,20,ocd-division/country:us/state:nc/county:craven/precinct:20,752,,,,,2016,58,202,489,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N3,ocd-division/country:us/state:nc/county:craven/precinct:n3,616,,,,,2016,23,145,444,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N4,ocd-division/country:us/state:nc/county:craven/precinct:n4,1408,,,,,2016,57,298,1046,7
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,17,ocd-division/country:us/state:nc/county:craven/precinct:17,321,,,,,2016,19,90,206,6
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,15,ocd-division/country:us/state:nc/county:craven/precinct:15,203,,,,,2016,3,47,153,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,12,ocd-division/country:us/state:nc/county:craven/precinct:12,36,,,,,2016,0,13,23,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,4,ocd-division/country:us/state:nc/county:craven/precinct:4,348,,,,,2016,13,77,257,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,7,ocd-division/country:us/state:nc/county:craven/precinct:7,681,,,,,2016,36,188,448,9
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,6,ocd-division/country:us/state:nc/county:craven/precinct:6,490,,,,,2016,19,142,328,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,9,ocd-division/country:us/state:nc/county:craven/precinct:9,192,,,,,2016,2,110,80,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N2,ocd-division/country:us/state:nc/county:craven/precinct:n2,1139,,,,,2016,38,270,823,8
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,23,ocd-division/country:us/state:nc/county:craven/precinct:23,1180,,,,,2016,80,190,907,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N1,ocd-division/country:us/state:nc/county:craven/precinct:n1,933,,,,,2016,55,234,640,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,11,ocd-division/country:us/state:nc/county:craven/precinct:11,377,,,,,2016,18,101,256,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,21,ocd-division/country:us/state:nc/county:craven/precinct:21,531,,,,,2016,23,161,346,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,14,ocd-division/country:us/state:nc/county:craven/precinct:14,877,,,,,2016,25,143,707,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,2,ocd-division/country:us/state:nc/county:craven/precinct:2,1808,,,,,2016,52,415,1330,11
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,8,ocd-division/country:us/state:nc/county:craven/precinct:8,283,,,,,2016,2,75,205,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,5,ocd-division/country:us/state:nc/county:craven/precinct:5,604,,,,,2016,32,129,443,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,16,ocd-division/country:us/state:nc/county:craven/precinct:16,762,,,,,2016,52,142,567,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,19,ocd-division/country:us/state:nc/county:craven/precinct:19,962,,,,,2016,39,320,597,6
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N5,ocd-division/country:us/state:nc/county:craven/precinct:n5,851,,,,,2016,36,221,584,10
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,CRAVEN,N6,ocd-division/country:us/state:nc/county:craven/precinct:n6,1285,,,,,2016,85,194,1002,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,5,ocd-division/country:us/state:nc/county:craven/precinct:5,63,,,,,2016,6,25,32,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,8,ocd-division/country:us/state:nc/county:craven/precinct:8,6,,,,,2016,0,3,3,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,11,ocd-division/country:us/state:nc/county:craven/precinct:11,49,,,,,2016,1,29,19,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N6,ocd-division/country:us/state:nc/county:craven/precinct:n6,100,,,,,2016,6,32,61,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N5,ocd-division/country:us/state:nc/county:craven/precinct:n5,29,,,,,2016,0,19,10,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,20,ocd-division/country:us/state:nc/county:craven/precinct:20,51,,,,,2016,3,28,20,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,16,ocd-division/country:us/state:nc/county:craven/precinct:16,78,,,,,2016,5,22,51,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,19,ocd-division/country:us/state:nc/county:craven/precinct:19,34,,,,,2016,1,17,16,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,14,ocd-division/country:us/state:nc/county:craven/precinct:14,38,,,,,2016,3,9,26,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,4,ocd-division/country:us/state:nc/county:craven/precinct:4,30,,,,,2016,2,11,17,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,7,ocd-division/country:us/state:nc/county:craven/precinct:7,30,,,,,2016,3,10,17,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,12,ocd-division/country:us/state:nc/county:craven/precinct:12,10,,,,,2016,0,8,2,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,15,ocd-division/country:us/state:nc/county:craven/precinct:15,10,,,,,2016,0,2,8,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N1,ocd-division/country:us/state:nc/county:craven/precinct:n1,43,,,,,2016,2,15,26,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N2,ocd-division/country:us/state:nc/county:craven/precinct:n2,23,,,,,2016,2,9,12,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,13,ocd-division/country:us/state:nc/county:craven/precinct:13,11,,,,,2016,0,5,6,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,21,ocd-division/country:us/state:nc/county:craven/precinct:21,47,,,,,2016,3,19,25,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,2,ocd-division/country:us/state:nc/county:craven/precinct:2,204,,,,,2016,7,74,121,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,3,ocd-division/country:us/state:nc/county:craven/precinct:3,78,,,,,2016,11,25,42,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,6,ocd-division/country:us/state:nc/county:craven/precinct:6,18,,,,,2016,2,8,8,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,23,ocd-division/country:us/state:nc/county:craven/precinct:23,81,,,,,2016,4,22,53,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,10,ocd-division/country:us/state:nc/county:craven/precinct:10,9,,,,,2016,0,6,3,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,9,ocd-division/country:us/state:nc/county:craven/precinct:9,2,,,,,2016,0,1,1,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,17,ocd-division/country:us/state:nc/county:craven/precinct:17,55,,,,,2016,4,29,22,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N3,ocd-division/country:us/state:nc/county:craven/precinct:n3,39,,,,,2016,0,16,22,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CRAVEN,N4,ocd-division/country:us/state:nc/county:craven/precinct:n4,72,,,,,2016,7,24,41,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CRAVEN,16,ocd-division/country:us/state:nc/county:craven/precinct:16,1919,,,,,2016,85,327,1504,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CRAVEN,20,ocd-division/country:us/state:nc/county:craven/precinct:20,1504,,,,,2016,121,517,863,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CRAVEN,19,ocd-division/country:us/state:nc/county:craven/precinct:19,1073,,,,,2016,33,273,763,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CRAVEN,11,ocd-division/country:us/state:nc/county:craven/precinct:11,1463,,,,,2016,45,470,936,12
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CRAVEN,14,ocd-division/country:us/state:nc/county:craven/precinct:14,1398,,,,,2016,24,253,1114,7
