BUNCOMBE,11/6/2018,60.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,122,0,8,0,130,Y
BUNCOMBE,11/6/2018,57.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,398,0,27,2,427,Y
BUNCOMBE,11/6/2018,67.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,15,0,0,1,16,Y
BUNCOMBE,11/6/2018,71.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,18,0,1,0,19,Y
BUNCOMBE,11/6/2018,OS ECBL,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,0,125,0,0,125,N
BUNCOMBE,11/6/2018,5.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,17,0,0,0,17,Y
BUNCOMBE,11/6/2018,47.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,28,0,1,0,29,Y
BUNCOMBE,11/6/2018,PROVISIONAL,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,OS SBBL,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,0,79,0,0,79,N
BUNCOMBE,11/6/2018,14.2,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,0,0,0,1,1,Y
BUNCOMBE,11/6/2018,68.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,23,0,0,1,24,Y
BUNCOMBE,11/6/2018,58.1,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,16,0,1,0,17,Y
BUNCOMBE,11/6/2018,16.2,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,18,0,1,0,19,Y
BUNCOMBE,11/6/2018,51.2,1185,S,US HOUSE OF REPRESENTATIVES DISTRICT 11,"Clifton B. Ingram, Jr.",LIB,1,22,0,0,0,22,Y
