office,district,candidate,party,precinct,votes,absentee_votes
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0808,521,30
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0809,170,2
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0810,188,5
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0811,283,5
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0812,268,6
Lieutenant Governor,,Paul E. Pence,R,Cumberland 0813,136,2
Lieutenant Governor,,Paul E. Pence,R,Cumberland Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,East Greenwich 0901,117,5
Lieutenant Governor,,Paul E. Pence,R,East Greenwich 0902,557,37
Lieutenant Governor,,Paul E. Pence,R,East Greenwich 0903,390,25
Lieutenant Governor,,Paul E. Pence,R,East Greenwich 0904,506,48
Lieutenant Governor,,Paul E. Pence,R,East Greenwich 0905,582,56
Lieutenant Governor,,Paul E. Pence,R,East Greenwich Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,East Providence 1001,343,25
Lieutenant Governor,,Paul E. Pence,R,East Providence 1002,198,6
Lieutenant Governor,,Paul E. Pence,R,East Providence 1003,125,11
Lieutenant Governor,,Paul E. Pence,R,East Providence 1004,298,12
Lieutenant Governor,,Paul E. Pence,R,East Providence 1005,253,20
Lieutenant Governor,,Paul E. Pence,R,East Providence 1006,11,0
Lieutenant Governor,,Paul E. Pence,R,East Providence 1007,27,1
Lieutenant Governor,,Paul E. Pence,R,East Providence 1008,213,15
Lieutenant Governor,,Paul E. Pence,R,East Providence 1009,307,21
Lieutenant Governor,,Paul E. Pence,R,East Providence 1010,259,18
Lieutenant Governor,,Paul E. Pence,R,East Providence 1011,306,29
Lieutenant Governor,,Paul E. Pence,R,East Providence 1012,175,4
Lieutenant Governor,,Paul E. Pence,R,East Providence 1013,274,18
Lieutenant Governor,,Paul E. Pence,R,East Providence 1014,286,10
Lieutenant Governor,,Paul E. Pence,R,East Providence 1015,139,9
Lieutenant Governor,,Paul E. Pence,R,East Providence 1016,244,16
Lieutenant Governor,,Paul E. Pence,R,East Providence 1017,342,23
Lieutenant Governor,,Paul E. Pence,R,East Providence 1018,118,2
Lieutenant Governor,,Paul E. Pence,R,East Providence Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,Exeter 1101,302,19
Lieutenant Governor,,Paul E. Pence,R,Exeter 1102,396,11
Lieutenant Governor,,Paul E. Pence,R,Exeter 1103,514,31
Lieutenant Governor,,Paul E. Pence,R,Exeter Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Foster 1201,372,15
Lieutenant Governor,,Paul E. Pence,R,Foster 1202,371,13
Lieutenant Governor,,Paul E. Pence,R,Foster Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Glocester 1301,538,21
Lieutenant Governor,,Paul E. Pence,R,Glocester 1302,556,30
Lieutenant Governor,,Paul E. Pence,R,Glocester 1303,145,10
Lieutenant Governor,,Paul E. Pence,R,Glocester 1304,320,14
Lieutenant Governor,,Paul E. Pence,R,Glocester Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Hopkinton 1401,632,32
Lieutenant Governor,,Paul E. Pence,R,Hopkinton 1402,507,19
Lieutenant Governor,,Paul E. Pence,R,Hopkinton 1403,200,11
Lieutenant Governor,,Paul E. Pence,R,Hopkinton Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Jamestown 1501,421,39
Lieutenant Governor,,Paul E. Pence,R,Jamestown 1502,405,47
Lieutenant Governor,,Paul E. Pence,R,Jamestown Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Johnston 1601,268,4
Lieutenant Governor,,Paul E. Pence,R,Johnston 1602,305,11
Lieutenant Governor,,Paul E. Pence,R,Johnston 1603,286,14
Lieutenant Governor,,Paul E. Pence,R,Johnston 1604,396,16
Lieutenant Governor,,Paul E. Pence,R,Johnston 1605,366,10
Lieutenant Governor,,Paul E. Pence,R,Johnston 1606,62,0
Lieutenant Governor,,Paul E. Pence,R,Johnston 1607,107,1
Lieutenant Governor,,Paul E. Pence,R,Johnston 1608,367,13
Lieutenant Governor,,Paul E. Pence,R,Johnston 1609,307,16
Lieutenant Governor,,Paul E. Pence,R,Johnston 1610,474,20
Lieutenant Governor,,Paul E. Pence,R,Johnston 1611,223,10
Lieutenant Governor,,Paul E. Pence,R,Johnston 1612,313,16
Lieutenant Governor,,Paul E. Pence,R,Johnston 1613,372,14
Lieutenant Governor,,Paul E. Pence,R,Johnston Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1701,666,23
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1702,179,15
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1703,289,5
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1704,434,12
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1705,313,14
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1706,102,7
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1707,110,6
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1708,425,35
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1709,168,9
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1710,121,7
Lieutenant Governor,,Paul E. Pence,R,Lincoln 1711,129,4
Lieutenant Governor,,Paul E. Pence,R,Lincoln Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Little Compton 1801,655,39
Lieutenant Governor,,Paul E. Pence,R,Little Compton Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Middletown 1901,335,38
Lieutenant Governor,,Paul E. Pence,R,Middletown 1902,381,49
Lieutenant Governor,,Paul E. Pence,R,Middletown 1903,294,32
Lieutenant Governor,,Paul E. Pence,R,Middletown 1904,443,67
Lieutenant Governor,,Paul E. Pence,R,Middletown 1905,383,39
Lieutenant Governor,,Paul E. Pence,R,Middletown Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Narragansett 2001,41,8
Lieutenant Governor,,Paul E. Pence,R,Narragansett 2002,470,37
Lieutenant Governor,,Paul E. Pence,R,Narragansett 2003,525,31
Lieutenant Governor,,Paul E. Pence,R,Narragansett 2004,507,41
Lieutenant Governor,,Paul E. Pence,R,Narragansett 2005,499,57
Lieutenant Governor,,Paul E. Pence,R,Narragansett Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Newport 2101,177,12
Lieutenant Governor,,Paul E. Pence,R,Newport 2102,264,16
Lieutenant Governor,,Paul E. Pence,R,Newport 2103,101,4
Lieutenant Governor,,Paul E. Pence,R,Newport 2104,85,6
Lieutenant Governor,,Paul E. Pence,R,Newport 2105,243,22
Lieutenant Governor,,Paul E. Pence,R,Newport 2106,311,43
Lieutenant Governor,,Paul E. Pence,R,Newport 2107,344,31
Lieutenant Governor,,Paul E. Pence,R,Newport 2108,108,7
Lieutenant Governor,,Paul E. Pence,R,Newport 2109,24,0
Lieutenant Governor,,Paul E. Pence,R,Newport Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,New Shoreham 2201,150,28
Lieutenant Governor,,Paul E. Pence,R,New Shoreham Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2301,465,19
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2302,465,31
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2303,516,29
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2304,531,36
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2305,335,16
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2306,299,27
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2307,490,48
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2308,522,46
Lieutenant Governor,,Paul E. Pence,R,North Kingstown 2309,490,50
Lieutenant Governor,,Paul E. Pence,R,North Kingstown Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,North Providence 2401,176,8
Lieutenant Governor,,Paul E. Pence,R,North Providence 2402,200,5
Lieutenant Governor,,Paul E. Pence,R,North Providence 2403,251,11
Lieutenant Governor,,Paul E. Pence,R,North Providence 2404,157,8
Lieutenant Governor,,Paul E. Pence,R,North Providence 2405,183,9
Lieutenant Governor,,Paul E. Pence,R,North Providence 2406,253,14
Lieutenant Governor,,Paul E. Pence,R,North Providence 2407,295,14
Lieutenant Governor,,Paul E. Pence,R,North Providence 2408,172,5
Lieutenant Governor,,Paul E. Pence,R,North Providence 2409,105,5
Lieutenant Governor,,Paul E. Pence,R,North Providence 2410,172,8
Lieutenant Governor,,Paul E. Pence,R,North Providence 2411,304,13
Lieutenant Governor,,Paul E. Pence,R,North Providence 2412,221,8
Lieutenant Governor,,Paul E. Pence,R,North Providence 2413,143,5
Lieutenant Governor,,Paul E. Pence,R,North Providence 2414,147,3
Lieutenant Governor,,Paul E. Pence,R,North Providence 2415,131,6
Lieutenant Governor,,Paul E. Pence,R,North Providence 2416,370,23
Lieutenant Governor,,Paul E. Pence,R,North Providence Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,North Smithfield 2501,459,17
Lieutenant Governor,,Paul E. Pence,R,North Smithfield 2502,497,34
Lieutenant Governor,,Paul E. Pence,R,North Smithfield 2503,334,5
Lieutenant Governor,,Paul E. Pence,R,North Smithfield 2504,343,14
Lieutenant Governor,,Paul E. Pence,R,North Smithfield 2505,196,13
Lieutenant Governor,,Paul E. Pence,R,North Smithfield Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2601,38,3
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2602,32,1
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2603,187,6
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2604,132,7
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2605,36,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2606,29,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2607,129,6
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2608,148,3
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2609,13,1
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2610,7,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2611,39,3
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2612,164,2
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2613,121,14
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2614,114,4
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2615,40,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2616,24,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2617,28,1
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2618,291,13
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2619,168,4
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2620,239,10
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2621,99,11
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2622,57,2
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2623,52,5
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2624,90,10
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2625,45,3
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2626,6,0
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2627,97,2
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2628,254,10
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2629,296,6
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2630,19,2
Lieutenant Governor,,Paul E. Pence,R,Pawtucket 2631,58,9
Lieutenant Governor,,Paul E. Pence,R,Pawtucket Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2701,18,3
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2702,84,2
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2703,344,30
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2704,552,39
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2705,200,31
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2706,224,19
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2707,601,52
Lieutenant Governor,,Paul E. Pence,R,Portsmouth 2708,577,59
Lieutenant Governor,,Paul E. Pence,R,Portsmouth Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2801,16,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2802,22,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2803,84,5
Lieutenant Governor,,Paul E. Pence,R,Providence 2804,16,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2805,143,6
Lieutenant Governor,,Paul E. Pence,R,Providence 2806,10,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2807,0,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2808,88,9
Lieutenant Governor,,Paul E. Pence,R,Providence 2809,79,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2810,3,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2811,52,6
Lieutenant Governor,,Paul E. Pence,R,Providence 2812,93,6
Lieutenant Governor,,Paul E. Pence,R,Providence 2813,37,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2814,43,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2815,157,13
Lieutenant Governor,,Paul E. Pence,R,Providence 2816,160,12
Lieutenant Governor,,Paul E. Pence,R,Providence 2817,156,12
Lieutenant Governor,,Paul E. Pence,R,Providence 2818,51,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2819,193,13
Lieutenant Governor,,Paul E. Pence,R,Providence 2820,28,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2821,84,5
Lieutenant Governor,,Paul E. Pence,R,Providence 2822,11,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2823,50,5
Lieutenant Governor,,Paul E. Pence,R,Providence 2824,114,6
Lieutenant Governor,,Paul E. Pence,R,Providence 2825,12,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2826,36,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2827,39,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2828,37,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2829,47,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2830,1,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2831,15,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2832,41,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2833,16,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2834,12,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2835,24,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2836,0,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2837,59,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2838,36,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2839,45,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2840,16,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2841,14,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2842,9,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2843,42,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2844,141,12
Lieutenant Governor,,Paul E. Pence,R,Providence 2845,91,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2846,94,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2847,18,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2848,6,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2849,131,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2850,63,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2851,103,8
Lieutenant Governor,,Paul E. Pence,R,Providence 2852,19,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2853,31,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2854,184,6
Lieutenant Governor,,Paul E. Pence,R,Providence 2855,106,3
Lieutenant Governor,,Paul E. Pence,R,Providence 2856,5,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2857,6,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2858,24,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2859,16,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2860,12,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2861,85,5
Lieutenant Governor,,Paul E. Pence,R,Providence 2862,88,7
Lieutenant Governor,,Paul E. Pence,R,Providence 2863,31,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2864,13,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2865,3,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2866,40,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2867,6,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2868,26,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2869,3,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2870,58,4
Lieutenant Governor,,Paul E. Pence,R,Providence 2871,43,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2872,7,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2873,5,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2874,147,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2875,84,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2876,46,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2877,26,2
Lieutenant Governor,,Paul E. Pence,R,Providence 2878,7,0
Lieutenant Governor,,Paul E. Pence,R,Providence 2879,28,1
Lieutenant Governor,,Paul E. Pence,R,Providence 2880,41,0
Lieutenant Governor,,Paul E. Pence,R,Providence Limited 1,1,0
Lieutenant Governor,,Paul E. Pence,R,Providence Limited 2,0,0
Lieutenant Governor,,Paul E. Pence,R,Richmond 2901,709,14
Lieutenant Governor,,Paul E. Pence,R,Richmond 2902,666,7
Lieutenant Governor,,Paul E. Pence,R,Richmond Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Scituate 3001,828,79
Lieutenant Governor,,Paul E. Pence,R,Scituate 3002,837,50
Lieutenant Governor,,Paul E. Pence,R,Scituate 3003,736,47
Lieutenant Governor,,Paul E. Pence,R,Scituate Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3101,525,30
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3102,433,19
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3103,483,30
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3104,578,31
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3105,498,54
Lieutenant Governor,,Paul E. Pence,R,Smithfield 3106,498,23
Lieutenant Governor,,Paul E. Pence,R,Smithfield Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3201,171,17
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3202,330,42
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3203,354,29
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3204,225,9
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3205,289,18
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3206,275,18
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3207,371,28
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3208,508,42
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3209,203,12
Lieutenant Governor,,Paul E. Pence,R,South Kingstown 3210,298,6
Lieutenant Governor,,Paul E. Pence,R,South Kingstown Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3301,415,29
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3302,439,24
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3303,249,11
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3304,342,20
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3305,76,4
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3306,407,11
Lieutenant Governor,,Paul E. Pence,R,Tiverton 3307,352,24
Lieutenant Governor,,Paul E. Pence,R,Tiverton Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Warren 3401,219,12
Lieutenant Governor,,Paul E. Pence,R,Warren 3402,466,35
Lieutenant Governor,,Paul E. Pence,R,Warren 3403,406,27
Lieutenant Governor,,Paul E. Pence,R,Warren Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,Warwick 3501,518,16
Lieutenant Governor,,Paul E. Pence,R,Warwick 3502,486,23
Lieutenant Governor,,Paul E. Pence,R,Warwick 3503,217,7
Lieutenant Governor,,Paul E. Pence,R,Warwick 3504,283,6
Lieutenant Governor,,Paul E. Pence,R,Warwick 3505,171,5
Lieutenant Governor,,Paul E. Pence,R,Warwick 3506,190,7
Lieutenant Governor,,Paul E. Pence,R,Warwick 3507,74,5
Lieutenant Governor,,Paul E. Pence,R,Warwick 3508,345,11
Lieutenant Governor,,Paul E. Pence,R,Warwick 3509,94,2
Lieutenant Governor,,Paul E. Pence,R,Warwick 3510,290,11
Lieutenant Governor,,Paul E. Pence,R,Warwick 3511,434,18
Lieutenant Governor,,Paul E. Pence,R,Warwick 3512,252,4
Lieutenant Governor,,Paul E. Pence,R,Warwick 3513,422,20
Lieutenant Governor,,Paul E. Pence,R,Warwick 3514,547,23
Lieutenant Governor,,Paul E. Pence,R,Warwick 3515,508,30
Lieutenant Governor,,Paul E. Pence,R,Warwick 3516,157,4
Lieutenant Governor,,Paul E. Pence,R,Warwick 3517,172,4
Lieutenant Governor,,Paul E. Pence,R,Warwick 3518,568,24
Lieutenant Governor,,Paul E. Pence,R,Warwick 3519,543,14
Lieutenant Governor,,Paul E. Pence,R,Warwick 3520,373,12
Lieutenant Governor,,Paul E. Pence,R,Warwick 3521,361,17
Lieutenant Governor,,Paul E. Pence,R,Warwick 3522,306,9
Lieutenant Governor,,Paul E. Pence,R,Warwick 3523,451,16
Lieutenant Governor,,Paul E. Pence,R,Warwick 3524,327,27
Lieutenant Governor,,Paul E. Pence,R,Warwick 3525,394,15
Lieutenant Governor,,Paul E. Pence,R,Warwick 3526,137,13
Lieutenant Governor,,Paul E. Pence,R,Warwick 3527,355,25
Lieutenant Governor,,Paul E. Pence,R,Warwick 3528,164,9
Lieutenant Governor,,Paul E. Pence,R,Warwick 3529,355,18
Lieutenant Governor,,Paul E. Pence,R,Warwick 3530,490,19
Lieutenant Governor,,Paul E. Pence,R,Warwick 3531,632,45
Lieutenant Governor,,Paul E. Pence,R,Warwick 3532,183,5
Lieutenant Governor,,Paul E. Pence,R,Warwick 3533,207,10
Lieutenant Governor,,Paul E. Pence,R,Warwick Limited,1,0
Lieutenant Governor,,Paul E. Pence,R,Westerly 3601,233,21
Lieutenant Governor,,Paul E. Pence,R,Westerly 3602,443,53
Lieutenant Governor,,Paul E. Pence,R,Westerly 3603,457,57
Lieutenant Governor,,Paul E. Pence,R,Westerly 3604,546,98
Lieutenant Governor,,Paul E. Pence,R,Westerly 3605,548,86
Lieutenant Governor,,Paul E. Pence,R,Westerly 3606,404,38
Lieutenant Governor,,Paul E. Pence,R,Westerly 3607,394,62
Lieutenant Governor,,Paul E. Pence,R,Westerly Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,West Greenwich 3701,417,25
Lieutenant Governor,,Paul E. Pence,R,West Greenwich 3702,294,6
Lieutenant Governor,,Paul E. Pence,R,West Greenwich 3703,303,6
Lieutenant Governor,,Paul E. Pence,R,West Greenwich 3704,336,18
Lieutenant Governor,,Paul E. Pence,R,West Greenwich Limited,0,0
Lieutenant Governor,,Paul E. Pence,R,West Warwick 3801,312,14
Lieutenant Governor,,Paul E. Pence,R,West Warwick 3802,174,3
Lieutenant Governor,,Paul E. Pence,R,West Warwick 3803,133,6
