office,district,candidate,party,precinct,votes,absentee_votes
State Senate,15,WRITE-IN,,Pawtucket 2609,3,1
State Senate,15,WRITE-IN,,Pawtucket 2626,4,0
State Senate,15,WRITE-IN,,Pawtucket 2627,27,1
State Senate,15,WRITE-IN,,Pawtucket 2631,11,0
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0401,633,73
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0402,274,23
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0403,649,72
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0404,541,70
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0405,232,16
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0406,330,26
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0407,151,5
State Senate,16,Elizabeth A. Crowley,D,Central Falls 0408,475,25
State Senate,16,Elizabeth A. Crowley,D,Pawtucket 2605,443,14
State Senate,16,Elizabeth A. Crowley,D,Pawtucket 2606,431,36
State Senate,16,Elizabeth A. Crowley,D,Pawtucket 2610,120,9
State Senate,16,Elizabeth A. Crowley,D,Pawtucket 2611,463,40
State Senate,16,WRITE-IN,,Central Falls 0401,15,3
State Senate,16,WRITE-IN,,Central Falls 0402,9,0
State Senate,16,WRITE-IN,,Central Falls 0403,14,1
State Senate,16,WRITE-IN,,Central Falls 0404,8,2
State Senate,16,WRITE-IN,,Central Falls 0405,5,0
State Senate,16,WRITE-IN,,Central Falls 0406,19,0
State Senate,16,WRITE-IN,,Central Falls 0407,1,0
State Senate,16,WRITE-IN,,Central Falls 0408,21,1
State Senate,16,WRITE-IN,,Pawtucket 2605,5,0
State Senate,16,WRITE-IN,,Pawtucket 2606,6,1
State Senate,16,WRITE-IN,,Pawtucket 2610,3,0
State Senate,16,WRITE-IN,,Pawtucket 2611,7,1
State Senate,17,Thomas J. Paolino,R,Lincoln 1701,1005,79
State Senate,17,Thomas J. Paolino,R,Lincoln 1702,378,31
State Senate,17,Thomas J. Paolino,R,Lincoln 1703,548,35
State Senate,17,Thomas J. Paolino,R,Lincoln 1704,899,46
State Senate,17,Thomas J. Paolino,R,Lincoln 1705,618,38
State Senate,17,Thomas J. Paolino,R,Lincoln 1706,192,13
State Senate,17,Thomas J. Paolino,R,Lincoln 1707,209,8
State Senate,17,Thomas J. Paolino,R,Lincoln 1708,760,71
State Senate,17,Thomas J. Paolino,R,Lincoln 1709,310,35
State Senate,17,Thomas J. Paolino,R,North Providence 2416,611,38
State Senate,17,Thomas J. Paolino,R,North Smithfield 2501,792,23
State Senate,17,Thomas J. Paolino,R,North Smithfield 2502,902,71
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1701,952,103
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1702,437,41
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1703,626,36
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1704,781,58
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1705,593,39
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1706,185,21
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1707,162,8
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1708,799,108
State Senate,17,Jina N. Petrarca-Karampetsos,D,Lincoln 1709,317,24
State Senate,17,Jina N. Petrarca-Karampetsos,D,North Providence 2416,974,50
State Senate,17,Jina N. Petrarca-Karampetsos,D,North Smithfield 2501,570,20
State Senate,17,Jina N. Petrarca-Karampetsos,D,North Smithfield 2502,546,31
State Senate,17,WRITE-IN,,Lincoln 1701,5,0
State Senate,17,WRITE-IN,,Lincoln 1702,0,0
State Senate,17,WRITE-IN,,Lincoln 1703,4,0
State Senate,17,WRITE-IN,,Lincoln 1704,5,0
State Senate,17,WRITE-IN,,Lincoln 1705,5,1
State Senate,17,WRITE-IN,,Lincoln 1706,1,0
State Senate,17,WRITE-IN,,Lincoln 1707,0,0
State Senate,17,WRITE-IN,,Lincoln 1708,4,2
State Senate,17,WRITE-IN,,Lincoln 1709,2,0
State Senate,17,WRITE-IN,,North Providence 2416,5,0
State Senate,17,WRITE-IN,,North Smithfield 2501,2,0
State Senate,17,WRITE-IN,,North Smithfield 2502,2,0
State Senate,18,"William J. Conley, Jr.",D,East Providence 1004,1100,71
State Senate,18,"William J. Conley, Jr.",D,East Providence 1005,993,119
State Senate,18,"William J. Conley, Jr.",D,East Providence 1006,69,2
State Senate,18,"William J. Conley, Jr.",D,East Providence 1007,105,7
State Senate,18,"William J. Conley, Jr.",D,East Providence 1012,589,32
State Senate,18,"William J. Conley, Jr.",D,East Providence 1013,999,86
State Senate,18,"William J. Conley, Jr.",D,East Providence 1014,1157,69
State Senate,18,"William J. Conley, Jr.",D,East Providence 1016,691,55
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2616,134,3
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2617,206,27
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2622,225,7
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2623,288,9
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2628,974,65
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2629,1221,65
State Senate,18,"William J. Conley, Jr.",D,Pawtucket 2630,109,8
State Senate,18,WRITE-IN,,East Providence 1004,42,4
State Senate,18,WRITE-IN,,East Providence 1005,37,1
State Senate,18,WRITE-IN,,East Providence 1006,4,0
State Senate,18,WRITE-IN,,East Providence 1007,4,2
State Senate,18,WRITE-IN,,East Providence 1012,33,6
State Senate,18,WRITE-IN,,East Providence 1013,35,4
State Senate,18,WRITE-IN,,East Providence 1014,48,3
State Senate,18,WRITE-IN,,East Providence 1016,41,2
State Senate,18,WRITE-IN,,Pawtucket 2616,4,0
State Senate,18,WRITE-IN,,Pawtucket 2617,3,0
State Senate,18,WRITE-IN,,Pawtucket 2622,7,0
State Senate,18,WRITE-IN,,Pawtucket 2623,12,1
State Senate,18,WRITE-IN,,Pawtucket 2628,40,1
State Senate,18,WRITE-IN,,Pawtucket 2629,38,1
State Senate,18,WRITE-IN,,Pawtucket 2630,2,0
State Senate,19,Billy J. Charette,R,Cumberland 0801,449,24
State Senate,19,Billy J. Charette,R,Cumberland 0805,678,33
State Senate,19,Billy J. Charette,R,Cumberland 0806,638,60
State Senate,19,Billy J. Charette,R,Cumberland 0807,1061,74
State Senate,19,Billy J. Charette,R,Cumberland 0808,1063,78
State Senate,19,Billy J. Charette,R,Cumberland 0810,320,12
State Senate,19,Billy J. Charette,R,Cumberland 0811,522,27
State Senate,19,Billy J. Charette,R,Cumberland 0812,489,31
State Senate,19,Billy J. Charette,R,Lincoln 1710,240,16
State Senate,19,Billy J. Charette,R,Lincoln 1711,226,9
State Senate,19,Ryan W. Pearson,D,Cumberland 0801,520,29
State Senate,19,Ryan W. Pearson,D,Cumberland 0805,936,42
State Senate,19,Ryan W. Pearson,D,Cumberland 0806,857,86
State Senate,19,Ryan W. Pearson,D,Cumberland 0807,953,78
State Senate,19,Ryan W. Pearson,D,Cumberland 0808,869,86
State Senate,19,Ryan W. Pearson,D,Cumberland 0810,753,36
State Senate,19,Ryan W. Pearson,D,Cumberland 0811,865,49
State Senate,19,Ryan W. Pearson,D,Cumberland 0812,709,52
State Senate,19,Ryan W. Pearson,D,Lincoln 1710,314,20
State Senate,19,Ryan W. Pearson,D,Lincoln 1711,359,18
State Senate,19,WRITE-IN,,Cumberland 0801,2,1
State Senate,19,WRITE-IN,,Cumberland 0805,7,0
State Senate,19,WRITE-IN,,Cumberland 0806,3,0
State Senate,19,WRITE-IN,,Cumberland 0807,1,0
State Senate,19,WRITE-IN,,Cumberland 0808,2,0
State Senate,19,WRITE-IN,,Cumberland 0810,6,0
State Senate,19,WRITE-IN,,Cumberland 0811,4,0
State Senate,19,WRITE-IN,,Cumberland 0812,1,0
State Senate,19,WRITE-IN,,Lincoln 1710,4,0
State Senate,19,WRITE-IN,,Lincoln 1711,1,0
State Senate,20,Roger A. Picard,D,Cumberland 0802,1068,76
State Senate,20,Roger A. Picard,D,Cumberland 0803,1249,87
State Senate,20,Roger A. Picard,D,Cumberland 0804,257,11
State Senate,20,Roger A. Picard,D,Cumberland 0809,454,26
State Senate,20,Roger A. Picard,D,Cumberland 0813,458,27
State Senate,20,Roger A. Picard,D,Woonsocket 3901,200,2
State Senate,20,Roger A. Picard,D,Woonsocket 3905,788,23
State Senate,20,Roger A. Picard,D,Woonsocket 3909,1224,78
State Senate,20,Roger A. Picard,D,Woonsocket 3910,1256,80
State Senate,20,Roger A. Picard,D,Woonsocket 3911,934,56
State Senate,20,WRITE-IN,,Cumberland 0802,27,2
State Senate,20,WRITE-IN,,Cumberland 0803,45,0
State Senate,20,WRITE-IN,,Cumberland 0804,13,1
State Senate,20,WRITE-IN,,Cumberland 0809,14,2
State Senate,20,WRITE-IN,,Cumberland 0813,12,0
State Senate,20,WRITE-IN,,Woonsocket 3901,1,0
State Senate,20,WRITE-IN,,Woonsocket 3905,22,3
State Senate,20,WRITE-IN,,Woonsocket 3909,30,4
State Senate,20,WRITE-IN,,Woonsocket 3910,28,1
State Senate,20,WRITE-IN,,Woonsocket 3911,33,2
State Senate,21,Nicholas D. Kettle,R,Coventry 0605,618,24
State Senate,21,Nicholas D. Kettle,R,Coventry 0606,343,14
State Senate,21,Nicholas D. Kettle,R,Coventry 0607,717,34
State Senate,21,Nicholas D. Kettle,R,Coventry 0608,725,19
State Senate,21,Nicholas D. Kettle,R,Coventry 0617,583,33
State Senate,21,Nicholas D. Kettle,R,Foster 1201,710,44
State Senate,21,Nicholas D. Kettle,R,Foster 1202,668,34
State Senate,21,Nicholas D. Kettle,R,Scituate 3001,1120,78
State Senate,21,Nicholas D. Kettle,R,Scituate 3002,1100,70
State Senate,21,Nicholas D. Kettle,R,Scituate 3003,1043,77
State Senate,21,Nicholas D. Kettle,R,West Greenwich 3701,655,57
State Senate,21,Margaux S. Morisseau,D,Coventry 0605,424,21
State Senate,21,Margaux S. Morisseau,D,Coventry 0606,241,9
State Senate,21,Margaux S. Morisseau,D,Coventry 0607,684,30
State Senate,21,Margaux S. Morisseau,D,Coventry 0608,559,23
State Senate,21,Margaux S. Morisseau,D,Coventry 0617,344,16
State Senate,21,Margaux S. Morisseau,D,Foster 1201,571,38
State Senate,21,Margaux S. Morisseau,D,Foster 1202,462,21
State Senate,21,Margaux S. Morisseau,D,Scituate 3001,753,64
State Senate,21,Margaux S. Morisseau,D,Scituate 3002,796,37
State Senate,21,Margaux S. Morisseau,D,Scituate 3003,911,61
State Senate,21,Margaux S. Morisseau,D,West Greenwich 3701,356,35
State Senate,21,WRITE-IN,,Coventry 0605,2,1
State Senate,21,WRITE-IN,,Coventry 0606,1,0
State Senate,21,WRITE-IN,,Coventry 0607,1,0
State Senate,21,WRITE-IN,,Coventry 0608,4,1
State Senate,21,WRITE-IN,,Coventry 0617,2,0
State Senate,21,WRITE-IN,,Foster 1201,5,0
State Senate,21,WRITE-IN,,Foster 1202,1,0
State Senate,21,WRITE-IN,,Scituate 3001,10,2
State Senate,21,WRITE-IN,,Scituate 3002,3,0
State Senate,21,WRITE-IN,,Scituate 3003,5,0
State Senate,21,WRITE-IN,,West Greenwich 3701,1,0
State Senate,22,Brent Andrew Barrows,R,Johnston 1606,77,3
State Senate,22,Brent Andrew Barrows,R,North Providence 2407,405,12
State Senate,22,Brent Andrew Barrows,R,North Providence 2408,281,16
State Senate,22,Brent Andrew Barrows,R,North Providence 2409,137,5
State Senate,22,Brent Andrew Barrows,R,Smithfield 3101,787,64
State Senate,22,Brent Andrew Barrows,R,Smithfield 3102,623,36
State Senate,22,Brent Andrew Barrows,R,Smithfield 3103,752,41
State Senate,22,Brent Andrew Barrows,R,Smithfield 3104,908,79
State Senate,22,Brent Andrew Barrows,R,Smithfield 3105,704,119
State Senate,22,Brent Andrew Barrows,R,Smithfield 3106,683,68
State Senate,22,Stephen R. Archambault,D,Johnston 1606,143,2
State Senate,22,Stephen R. Archambault,D,North Providence 2407,733,25
State Senate,22,Stephen R. Archambault,D,North Providence 2408,667,31
State Senate,22,Stephen R. Archambault,D,North Providence 2409,348,25
State Senate,22,Stephen R. Archambault,D,Smithfield 3101,862,74
State Senate,22,Stephen R. Archambault,D,Smithfield 3102,888,64
State Senate,22,Stephen R. Archambault,D,Smithfield 3103,879,65
State Senate,22,Stephen R. Archambault,D,Smithfield 3104,938,95
State Senate,22,Stephen R. Archambault,D,Smithfield 3105,1058,156
State Senate,22,Stephen R. Archambault,D,Smithfield 3106,774,85
State Senate,22,WRITE-IN,,Johnston 1606,2,0
State Senate,22,WRITE-IN,,North Providence 2407,5,1
State Senate,22,WRITE-IN,,North Providence 2408,4,0
State Senate,22,WRITE-IN,,North Providence 2409,4,0
State Senate,22,WRITE-IN,,Smithfield 3101,0,0
State Senate,22,WRITE-IN,,Smithfield 3102,5,1
State Senate,22,WRITE-IN,,Smithfield 3103,5,1
State Senate,22,WRITE-IN,,Smithfield 3104,2,0
State Senate,22,WRITE-IN,,Smithfield 3105,3,0
State Senate,22,WRITE-IN,,Smithfield 3106,5,1
State Senate,23,Stephen N. Rawson,R,Burrillville 0301,484,31
State Senate,23,Stephen N. Rawson,R,Burrillville 0302,446,22
State Senate,23,Stephen N. Rawson,R,Burrillville 0303,649,27
State Senate,23,Stephen N. Rawson,R,Burrillville 0304,365,15
State Senate,23,Stephen N. Rawson,R,Burrillville 0305,411,16
State Senate,23,Stephen N. Rawson,R,Burrillville 0306,560,18
State Senate,23,Stephen N. Rawson,R,Glocester 1301,708,24
State Senate,23,Stephen N. Rawson,R,Glocester 1302,802,39
State Senate,23,Stephen N. Rawson,R,Glocester 1303,172,9
State Senate,23,Stephen N. Rawson,R,Glocester 1304,394,27
State Senate,23,Stephen N. Rawson,R,North Smithfield 2503,484,20
State Senate,23,Paul W. Fogarty,D,Burrillville 0301,685,69
State Senate,23,Paul W. Fogarty,D,Burrillville 0302,745,46
State Senate,23,Paul W. Fogarty,D,Burrillville 0303,848,59
State Senate,23,Paul W. Fogarty,D,Burrillville 0304,542,39
State Senate,23,Paul W. Fogarty,D,Burrillville 0305,562,26
State Senate,23,Paul W. Fogarty,D,Burrillville 0306,574,29
State Senate,23,Paul W. Fogarty,D,Glocester 1301,971,68
State Senate,23,Paul W. Fogarty,D,Glocester 1302,1034,60
State Senate,23,Paul W. Fogarty,D,Glocester 1303,214,12
State Senate,23,Paul W. Fogarty,D,Glocester 1304,762,54
State Senate,23,Paul W. Fogarty,D,North Smithfield 2503,691,29
State Senate,23,WRITE-IN,,Burrillville 0301,0,0
State Senate,23,WRITE-IN,,Burrillville 0302,1,0
State Senate,23,WRITE-IN,,Burrillville 0303,4,0
State Senate,23,WRITE-IN,,Burrillville 0304,0,0
State Senate,23,WRITE-IN,,Burrillville 0305,6,0
State Senate,23,WRITE-IN,,Burrillville 0306,3,0
State Senate,23,WRITE-IN,,Glocester 1301,2,1
State Senate,23,WRITE-IN,,Glocester 1302,4,1
State Senate,23,WRITE-IN,,Glocester 1303,2,0
State Senate,23,WRITE-IN,,Glocester 1304,3,0
State Senate,23,WRITE-IN,,North Smithfield 2503,1,0
State Senate,24,Marc A. Cote,D,North Smithfield 2504,930,54
State Senate,24,Marc A. Cote,D,North Smithfield 2505,504,52
State Senate,24,Marc A. Cote,D,Woonsocket 3902,487,35
State Senate,24,Marc A. Cote,D,Woonsocket 3903,383,23
State Senate,24,Marc A. Cote,D,Woonsocket 3904,900,48
State Senate,24,Marc A. Cote,D,Woonsocket 3906,747,25
State Senate,24,Marc A. Cote,D,Woonsocket 3907,963,39
State Senate,24,Marc A. Cote,D,Woonsocket 3908,896,50
State Senate,24,Marc A. Cote,D,Woonsocket 3912,789,50
State Senate,24,WRITE-IN,,North Smithfield 2504,23,0
State Senate,24,WRITE-IN,,North Smithfield 2505,10,0
State Senate,24,WRITE-IN,,Woonsocket 3902,11,0
State Senate,24,WRITE-IN,,Woonsocket 3903,9,0
State Senate,24,WRITE-IN,,Woonsocket 3904,15,0
State Senate,24,WRITE-IN,,Woonsocket 3906,21,0
State Senate,24,WRITE-IN,,Woonsocket 3907,20,2
State Senate,24,WRITE-IN,,Woonsocket 3908,22,1
State Senate,24,WRITE-IN,,Woonsocket 3912,22,1
State Senate,25,"Frank Lombardo, III",D,Johnston 1601,611,26
State Senate,25,"Frank Lombardo, III",D,Johnston 1602,656,37
State Senate,25,"Frank Lombardo, III",D,Johnston 1603,774,61
State Senate,25,"Frank Lombardo, III",D,Johnston 1604,801,76
State Senate,25,"Frank Lombardo, III",D,Johnston 1605,677,36
State Senate,25,"Frank Lombardo, III",D,Johnston 1607,236,23
State Senate,25,"Frank Lombardo, III",D,Johnston 1608,852,41
State Senate,25,"Frank Lombardo, III",D,Johnston 1609,683,60
State Senate,25,"Frank Lombardo, III",D,Johnston 1610,1028,49
State Senate,25,"Frank Lombardo, III",D,Johnston 1611,544,26
State Senate,25,"Frank Lombardo, III",D,Johnston 1612,597,42
State Senate,25,"Frank Lombardo, III",D,Johnston 1613,760,39
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1601,352,12
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1602,422,19
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1603,370,31
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1604,421,30
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1605,395,19
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1607,125,9
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1608,474,10
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1609,325,35
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1610,471,20
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1611,262,11
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1612,326,16
State Senate,25,"Louis Vinagro, Jr.",I,Johnston 1613,303,16
State Senate,25,WRITE-IN,,Johnston 1601,8,0
State Senate,25,WRITE-IN,,Johnston 1602,5,0
State Senate,25,WRITE-IN,,Johnston 1603,3,0
State Senate,25,WRITE-IN,,Johnston 1604,16,0
State Senate,25,WRITE-IN,,Johnston 1605,8,1
State Senate,25,WRITE-IN,,Johnston 1607,3,1
State Senate,25,WRITE-IN,,Johnston 1608,7,0
State Senate,25,WRITE-IN,,Johnston 1609,2,0
State Senate,25,WRITE-IN,,Johnston 1610,12,1
State Senate,25,WRITE-IN,,Johnston 1611,3,0
State Senate,25,WRITE-IN,,Johnston 1612,10,1
State Senate,25,WRITE-IN,,Johnston 1613,3,0
State Senate,26,Frank S. Lombardi,D,Cranston 0701,1116,62
State Senate,26,Frank S. Lombardi,D,Cranston 0702,838,53
State Senate,26,Frank S. Lombardi,D,Cranston 0703,678,39
State Senate,26,Frank S. Lombardi,D,Cranston 0706,1291,147
State Senate,26,Frank S. Lombardi,D,Cranston 0707,1139,141
State Senate,26,Frank S. Lombardi,D,Cranston 0716,1037,83
State Senate,26,Frank S. Lombardi,D,Cranston 0730,1600,128
State Senate,26,Frank S. Lombardi,D,Cranston 0731,1206,74
State Senate,26,WRITE-IN,,Cranston 0701,32,2
State Senate,26,WRITE-IN,,Cranston 0702,19,1
State Senate,26,WRITE-IN,,Cranston 0703,19,0
State Senate,26,WRITE-IN,,Cranston 0706,64,5
State Senate,26,WRITE-IN,,Cranston 0707,64,6
State Senate,26,WRITE-IN,,Cranston 0716,35,3
State Senate,26,WRITE-IN,,Cranston 0730,87,4
State Senate,26,WRITE-IN,,Cranston 0731,53,2
State Senate,27,Jonathan J. Keith,R,Cranston 0708,737,51
State Senate,27,Jonathan J. Keith,R,Cranston 0709,965,89
State Senate,27,Jonathan J. Keith,R,Cranston 0710,520,27
State Senate,27,Jonathan J. Keith,R,Cranston 0711,607,47
State Senate,27,Jonathan J. Keith,R,Cranston 0712,765,95
State Senate,27,Jonathan J. Keith,R,Cranston 0713,705,62
State Senate,27,Jonathan J. Keith,R,Cranston 0717,199,8
State Senate,27,Jonathan J. Keith,R,Cranston 0718,289,16
State Senate,27,Jonathan J. Keith,R,Cranston 0719,499,40
State Senate,27,Jonathan J. Keith,R,Cranston 0720,220,17
State Senate,27,Jonathan J. Keith,R,Cranston 0728,2,1
State Senate,27,Jonathan J. Keith,R,West Warwick 3806,271,12
State Senate,27,Hanna M. Gallo,D,Cranston 0708,962,71
State Senate,27,Hanna M. Gallo,D,Cranston 0709,1137,114
State Senate,27,Hanna M. Gallo,D,Cranston 0710,763,60
State Senate,27,Hanna M. Gallo,D,Cranston 0711,708,50
State Senate,27,Hanna M. Gallo,D,Cranston 0712,849,104
State Senate,27,Hanna M. Gallo,D,Cranston 0713,747,66
State Senate,27,Hanna M. Gallo,D,Cranston 0717,349,15
State Senate,27,Hanna M. Gallo,D,Cranston 0718,408,29
State Senate,27,Hanna M. Gallo,D,Cranston 0719,729,63
State Senate,27,Hanna M. Gallo,D,Cranston 0720,224,31
State Senate,27,Hanna M. Gallo,D,Cranston 0728,9,7
State Senate,27,Hanna M. Gallo,D,West Warwick 3806,391,23
State Senate,27,WRITE-IN,,Cranston 0708,3,0
State Senate,27,WRITE-IN,,Cranston 0709,3,0
State Senate,27,WRITE-IN,,Cranston 0710,1,0
State Senate,27,WRITE-IN,,Cranston 0711,4,1
State Senate,27,WRITE-IN,,Cranston 0712,2,0
State Senate,27,WRITE-IN,,Cranston 0713,5,0
State Senate,27,WRITE-IN,,Cranston 0717,1,0
State Senate,27,WRITE-IN,,Cranston 0718,5,0
State Senate,27,WRITE-IN,,Cranston 0719,3,0
State Senate,27,WRITE-IN,,Cranston 0720,0,0
State Senate,27,WRITE-IN,,Cranston 0728,0,0
State Senate,27,WRITE-IN,,West Warwick 3806,1,0
State Senate,28,Joshua Miller,D,Cranston 0704,228,23
State Senate,28,Joshua Miller,D,Cranston 0705,226,5
State Senate,28,Joshua Miller,D,Cranston 0714,240,10
State Senate,28,Joshua Miller,D,Cranston 0715,681,34
State Senate,28,Joshua Miller,D,Cranston 0721,1010,60
State Senate,28,Joshua Miller,D,Cranston 0722,590,26
State Senate,28,Joshua Miller,D,Cranston 0723,1387,87
State Senate,28,Joshua Miller,D,Cranston 0724,1097,101
State Senate,28,Joshua Miller,D,Cranston 0725,1414,100
State Senate,28,Joshua Miller,D,Cranston 0726,811,44
State Senate,28,Joshua Miller,D,Cranston 0727,582,45
State Senate,28,Joshua Miller,D,Providence 2834,207,9
State Senate,28,WRITE-IN,,Cranston 0704,9,1
State Senate,28,WRITE-IN,,Cranston 0705,7,0
State Senate,28,WRITE-IN,,Cranston 0714,9,1
State Senate,28,WRITE-IN,,Cranston 0715,28,3
State Senate,28,WRITE-IN,,Cranston 0721,51,2
State Senate,28,WRITE-IN,,Cranston 0722,19,1
State Senate,28,WRITE-IN,,Cranston 0723,58,6
State Senate,28,WRITE-IN,,Cranston 0724,49,1
State Senate,28,WRITE-IN,,Cranston 0725,49,3
State Senate,28,WRITE-IN,,Cranston 0726,34,3
State Senate,28,WRITE-IN,,Cranston 0727,23,1
State Senate,28,WRITE-IN,,Providence 2834,4,0
State Senate,29,Michael J. McCaffrey,D,Warwick 3501,1127,72
State Senate,29,Michael J. McCaffrey,D,Warwick 3502,1072,58
State Senate,29,Michael J. McCaffrey,D,Warwick 3503,544,40
State Senate,29,Michael J. McCaffrey,D,Warwick 3512,683,31
State Senate,29,Michael J. McCaffrey,D,Warwick 3513,973,85
State Senate,29,Michael J. McCaffrey,D,Warwick 3514,1215,70
State Senate,29,Michael J. McCaffrey,D,Warwick 3515,1179,60
State Senate,29,Michael J. McCaffrey,D,Warwick 3516,320,16
State Senate,29,Michael J. McCaffrey,D,Warwick 3517,380,20
State Senate,29,Michael J. McCaffrey,D,Warwick 3521,848,63
State Senate,29,Ronald A. Loparto,I,Warwick 3501,716,42
State Senate,29,Ronald A. Loparto,I,Warwick 3502,624,37
State Senate,29,Ronald A. Loparto,I,Warwick 3503,323,11
State Senate,29,Ronald A. Loparto,I,Warwick 3512,366,11
State Senate,29,Ronald A. Loparto,I,Warwick 3513,504,39
State Senate,29,Ronald A. Loparto,I,Warwick 3514,642,27
State Senate,29,Ronald A. Loparto,I,Warwick 3515,595,28
State Senate,29,Ronald A. Loparto,I,Warwick 3516,197,8
State Senate,29,Ronald A. Loparto,I,Warwick 3517,205,10
State Senate,29,Ronald A. Loparto,I,Warwick 3521,413,23
State Senate,29,WRITE-IN,,Warwick 3501,9,1
State Senate,29,WRITE-IN,,Warwick 3502,9,1
State Senate,29,WRITE-IN,,Warwick 3503,3,0
State Senate,29,WRITE-IN,,Warwick 3512,8,0
State Senate,29,WRITE-IN,,Warwick 3513,7,0
State Senate,29,WRITE-IN,,Warwick 3514,10,1
State Senate,29,WRITE-IN,,Warwick 3515,9,0
State Senate,29,WRITE-IN,,Warwick 3516,3,0
State Senate,29,WRITE-IN,,Warwick 3517,0,0
State Senate,29,WRITE-IN,,Warwick 3521,2,0
State Senate,30,Jeanine Calkin,D,Warwick 3506,432,12
State Senate,30,Jeanine Calkin,D,Warwick 3507,221,26
State Senate,30,Jeanine Calkin,D,Warwick 3518,1339,82
State Senate,30,Jeanine Calkin,D,Warwick 3519,1352,78
State Senate,30,Jeanine Calkin,D,Warwick 3520,1000,44
State Senate,30,Jeanine Calkin,D,Warwick 3522,756,19
State Senate,30,Jeanine Calkin,D,Warwick 3523,1217,88
State Senate,30,Jeanine Calkin,D,Warwick 3524,837,36
State Senate,30,Jeanine Calkin,D,Warwick 3525,947,65
State Senate,30,Jeanine Calkin,D,Warwick 3526,293,37
State Senate,30,Jeanine Calkin,D,Warwick 3527,862,57
State Senate,30,WRITE-IN,,Warwick 3506,29,0
State Senate,30,WRITE-IN,,Warwick 3507,15,1
State Senate,30,WRITE-IN,,Warwick 3518,79,5
State Senate,30,WRITE-IN,,Warwick 3519,85,3
State Senate,30,WRITE-IN,,Warwick 3520,55,1
State Senate,30,WRITE-IN,,Warwick 3522,38,1
State Senate,30,WRITE-IN,,Warwick 3523,57,6
State Senate,30,WRITE-IN,,Warwick 3524,44,2
State Senate,30,WRITE-IN,,Warwick 3525,58,4
State Senate,30,WRITE-IN,,Warwick 3526,11,1
State Senate,30,WRITE-IN,,Warwick 3527,42,4
State Senate,31,Erin Lynch Prata,D,Warwick 3504,1071,52
State Senate,31,Erin Lynch Prata,D,Warwick 3505,484,24
State Senate,31,Erin Lynch Prata,D,Warwick 3508,1065,52
State Senate,31,Erin Lynch Prata,D,Warwick 3509,237,25
State Senate,31,Erin Lynch Prata,D,Warwick 3510,761,43
State Senate,31,Erin Lynch Prata,D,Warwick 3511,1088,130
State Senate,31,Erin Lynch Prata,D,Warwick 3528,487,34
State Senate,31,Erin Lynch Prata,D,Warwick 3529,880,83
State Senate,31,Erin Lynch Prata,D,Warwick 3530,1202,96
State Senate,31,Erin Lynch Prata,D,Warwick 3531,1384,181
State Senate,31,Erin Lynch Prata,D,Warwick 3532,483,38
State Senate,31,Erin Lynch Prata,D,Warwick 3533,532,54
State Senate,31,WRITE-IN,,Warwick 3504,40,0
State Senate,31,WRITE-IN,,Warwick 3505,22,1
State Senate,31,WRITE-IN,,Warwick 3508,51,3
State Senate,31,WRITE-IN,,Warwick 3509,11,1
State Senate,31,WRITE-IN,,Warwick 3510,42,4
State Senate,31,WRITE-IN,,Warwick 3511,51,1
State Senate,31,WRITE-IN,,Warwick 3528,20,0
State Senate,31,WRITE-IN,,Warwick 3529,50,3
State Senate,31,WRITE-IN,,Warwick 3530,51,3
State Senate,31,WRITE-IN,,Warwick 3531,82,7
State Senate,31,WRITE-IN,,Warwick 3532,25,2
State Senate,31,WRITE-IN,,Warwick 3533,31,2
